filepath,filename,species,split,source_wav,ogg_quality
val/White-breasted Waterhen/xc956404_33811.ogg,xc956404_33811.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956404_33811.wav,2
val/White-breasted Waterhen/xc783708_6855.ogg,xc783708_6855.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc783708_6855.wav,2
val/White-breasted Waterhen/xc986408_40063.ogg,xc986408_40063.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc986408_40063.wav,2
val/White-breasted Waterhen/xc956382_13470.ogg,xc956382_13470.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956382_13470.wav,2
val/White-breasted Waterhen/xc190858_3755.ogg,xc190858_3755.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc190858_3755.wav,2
val/White-breasted Waterhen/xc944621_31215.ogg,xc944621_31215.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc944621_31215.wav,2
val/White-breasted Waterhen/xc956356_20019.ogg,xc956356_20019.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956356_20019.wav,2
val/White-breasted Waterhen/xc956426_38206.ogg,xc956426_38206.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956426_38206.wav,2
val/White-breasted Waterhen/xc764942_23105.ogg,xc764942_23105.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc764942_23105.wav,2
val/White-breasted Waterhen/xc956382_26887.ogg,xc956382_26887.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956382_26887.wav,2
val/White-breasted Waterhen/xc987393_4703.ogg,xc987393_4703.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc987393_4703.wav,2
val/White-breasted Waterhen/xc956342_15.ogg,xc956342_15.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956342_15.wav,2
val/White-breasted Waterhen/xc956376_25871.ogg,xc956376_25871.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956376_25871.wav,2
val/White-breasted Waterhen/xc956426_101740.ogg,xc956426_101740.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956426_101740.wav,2
val/White-breasted Waterhen/xc956382_4581.ogg,xc956382_4581.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956382_4581.wav,2
val/White-breasted Waterhen/xc1000132_3437.ogg,xc1000132_3437.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc1000132_3437.wav,2
val/White-breasted Waterhen/xc38333_3294.ogg,xc38333_3294.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc38333_3294.wav,2
val/White-breasted Waterhen/xc956442_24697.ogg,xc956442_24697.ogg,White-breasted Waterhen,val,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956442_24697.wav,2
test/White-breasted Waterhen/xc188426_8419.ogg,xc188426_8419.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc188426_8419.wav,2
test/White-breasted Waterhen/xc318468_1420.ogg,xc318468_1420.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc318468_1420.wav,2
test/White-breasted Waterhen/xc956418_37308.ogg,xc956418_37308.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956418_37308.wav,2
test/White-breasted Waterhen/xc1031057_10206.ogg,xc1031057_10206.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc1031057_10206.wav,2
test/White-breasted Waterhen/xc956404_26283.ogg,xc956404_26283.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956404_26283.wav,2
test/White-breasted Waterhen/xc583144_29932.ogg,xc583144_29932.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc583144_29932.wav,2
test/White-breasted Waterhen/xc190858_18819.ogg,xc190858_18819.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc190858_18819.wav,2
test/White-breasted Waterhen/xc447294_7506.ogg,xc447294_7506.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc447294_7506.wav,2
test/White-breasted Waterhen/xc956376_22871.ogg,xc956376_22871.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956376_22871.wav,2
test/White-breasted Waterhen/xc956418_42259.ogg,xc956418_42259.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956418_42259.wav,2
test/White-breasted Waterhen/xc956426_16743.ogg,xc956426_16743.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956426_16743.wav,2
test/White-breasted Waterhen/xc724405_33816.ogg,xc724405_33816.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc724405_33816.wav,2
test/White-breasted Waterhen/xc1027177_26092.ogg,xc1027177_26092.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc1027177_26092.wav,2
test/White-breasted Waterhen/xc303532_209.ogg,xc303532_209.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc303532_209.wav,2
test/White-breasted Waterhen/xc394872_4565.ogg,xc394872_4565.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc394872_4565.wav,2
test/White-breasted Waterhen/xc956356_39213.ogg,xc956356_39213.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956356_39213.wav,2
test/White-breasted Waterhen/xc956355_597.ogg,xc956355_597.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956355_597.wav,2
test/White-breasted Waterhen/xc764942_26105.ogg,xc764942_26105.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc764942_26105.wav,2
test/White-breasted Waterhen/xc150717_62750.ogg,xc150717_62750.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc150717_62750.wav,2
test/White-breasted Waterhen/xc956392_53392.ogg,xc956392_53392.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956392_53392.wav,2
test/White-breasted Waterhen/xc944619_30680.ogg,xc944619_30680.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc944619_30680.wav,2
test/White-breasted Waterhen/xc498369_6472.ogg,xc498369_6472.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc498369_6472.wav,2
test/White-breasted Waterhen/xc797439_24468.ogg,xc797439_24468.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc797439_24468.wav,2
test/White-breasted Waterhen/xc956419_37112.ogg,xc956419_37112.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956419_37112.wav,2
test/White-breasted Waterhen/xc583630_4345.ogg,xc583630_4345.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc583630_4345.wav,2
test/White-breasted Waterhen/xc447292_36999.ogg,xc447292_36999.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc447292_36999.wav,2
test/White-breasted Waterhen/xc991443_16862.ogg,xc991443_16862.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc991443_16862.wav,2
test/White-breasted Waterhen/xc764940_24761.ogg,xc764940_24761.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc764940_24761.wav,2
test/White-breasted Waterhen/xc541285_8135.ogg,xc541285_8135.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc541285_8135.wav,2
test/White-breasted Waterhen/xc996617_29167.ogg,xc996617_29167.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc996617_29167.wav,2
test/White-breasted Waterhen/xc956403_23882.ogg,xc956403_23882.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956403_23882.wav,2
test/White-breasted Waterhen/xc956392_15000.ogg,xc956392_15000.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956392_15000.wav,2
test/White-breasted Waterhen/xc741765_9723.ogg,xc741765_9723.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc741765_9723.wav,2
test/White-breasted Waterhen/xc156229_1196.ogg,xc156229_1196.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc156229_1196.wav,2
test/White-breasted Waterhen/xc842519_26569.ogg,xc842519_26569.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc842519_26569.wav,2
test/White-breasted Waterhen/xc102911_0.ogg,xc102911_0.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc102911_0.wav,2
test/White-breasted Waterhen/xc956373_43587.ogg,xc956373_43587.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956373_43587.wav,2
test/White-breasted Waterhen/xc956424_32544.ogg,xc956424_32544.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956424_32544.wav,2
test/White-breasted Waterhen/xc583144_8935.ogg,xc583144_8935.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc583144_8935.wav,2
test/White-breasted Waterhen/xc783854_24616.ogg,xc783854_24616.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc783854_24616.wav,2
test/White-breasted Waterhen/xc498369_445.ogg,xc498369_445.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc498369_445.wav,2
test/White-breasted Waterhen/xc124434_10359.ogg,xc124434_10359.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc124434_10359.wav,2
test/White-breasted Waterhen/xc447294_14313.ogg,xc447294_14313.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc447294_14313.wav,2
test/White-breasted Waterhen/xc1031057_1038.ogg,xc1031057_1038.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc1031057_1038.wav,2
test/White-breasted Waterhen/xc956419_47972.ogg,xc956419_47972.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956419_47972.wav,2
test/White-breasted Waterhen/xc442555_0.ogg,xc442555_0.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc442555_0.wav,2
test/White-breasted Waterhen/xc472569_3634.ogg,xc472569_3634.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc472569_3634.wav,2
test/White-breasted Waterhen/xc365725_0.ogg,xc365725_0.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc365725_0.wav,2
test/White-breasted Waterhen/xc1049153_18884.ogg,xc1049153_18884.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc1049153_18884.wav,2
test/White-breasted Waterhen/xc767766_11936.ogg,xc767766_11936.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc767766_11936.wav,2
test/White-breasted Waterhen/xc102911_3381.ogg,xc102911_3381.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc102911_3381.wav,2
test/White-breasted Waterhen/xc956375_2942.ogg,xc956375_2942.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956375_2942.wav,2
test/White-breasted Waterhen/xc472569_634.ogg,xc472569_634.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc472569_634.wav,2
test/White-breasted Waterhen/xc724411_6219.ogg,xc724411_6219.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc724411_6219.wav,2
test/White-breasted Waterhen/xc996617_22726.ogg,xc996617_22726.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc996617_22726.wav,2
test/White-breasted Waterhen/xc956404_45920.ogg,xc956404_45920.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956404_45920.wav,2
test/White-breasted Waterhen/xc956404_68138.ogg,xc956404_68138.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956404_68138.wav,2
test/White-breasted Waterhen/xc311142_8551.ogg,xc311142_8551.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc311142_8551.wav,2
test/White-breasted Waterhen/xc910592_3001.ogg,xc910592_3001.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc910592_3001.wav,2
test/White-breasted Waterhen/xc956375_54225.ogg,xc956375_54225.ogg,White-breasted Waterhen,test,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-breasted Waterhen/xc956375_54225.wav,2
train/White-throated Kingfisher/xc498810_0.ogg,xc498810_0.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc498810_0.wav,2
train/White-throated Kingfisher/xc501340_23370.ogg,xc501340_23370.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc501340_23370.wav,2
train/White-throated Kingfisher/xc507751_29316.ogg,xc507751_29316.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc507751_29316.wav,2
train/White-throated Kingfisher/xc302460_9611.ogg,xc302460_9611.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc302460_9611.wav,2
train/White-throated Kingfisher/xc304181_15000.ogg,xc304181_15000.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc304181_15000.wav,2
train/White-throated Kingfisher/xc311309_673.ogg,xc311309_673.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc311309_673.wav,2
train/White-throated Kingfisher/xc162859_3000.ogg,xc162859_3000.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc162859_3000.wav,2
train/White-throated Kingfisher/xc498802_48026.ogg,xc498802_48026.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc498802_48026.wav,2
train/White-throated Kingfisher/xc311310_9967.ogg,xc311310_9967.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc311310_9967.wav,2
train/White-throated Kingfisher/xc79567_29641.ogg,xc79567_29641.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc79567_29641.wav,2
train/White-throated Kingfisher/xc498802_19926.ogg,xc498802_19926.ogg,White-throated Kingfisher,train,mygardenbird_download_cache/extracted_16k/mygardenbird16khz/White-throated Kingfisher/xc498802_19926.wav,2
